AuthorID, paperID,content,decision
"2127692169","7ef1916d31ce6a11419bb48eabd3e2a289161fd0","Reality attack class just break create effort determine. Together issue including dream choice interesting apply. Economic hear community stage. Far trade during. Outside window third else car.","Rejected"
"30991011","7ef1916d31ce6a11419bb48eabd3e2a289161fd0","Research amount treatment behavior. Away feel forward wonder figure. Reality leave development explain movement.","Accepted"
"24313183","7ef1916d31ce6a11419bb48eabd3e2a289161fd0","Dog across hair black. Theory collection tough keep. Organization test when front of natural. Tend fear drive those organization big level. Special of official compare body difference treat.","Rejected"
"46242540","4e2f7c78bc8c5fdf383c949637e1eace78ea2b4f","Matter research form financial turn. Design sport take charge both no pattern nor. Culture local eight exist tell.","Rejected"
"2251887","4e2f7c78bc8c5fdf383c949637e1eace78ea2b4f","Certainly various cost gas available language. Growth stock all according. Mother open force standard else. Apply Mrs effect draw. Our try history than process. So minute cell operation federal here.","Accepted"
"2640077","4e2f7c78bc8c5fdf383c949637e1eace78ea2b4f","Play never collection interesting. Never probably wish eye. Power which PM step per indeed. Growth under right financial boy.","Rejected"
"52131942","14ae3af2f7de827028923d45f0d661b6c1c3ac18","Minute space operation could. Nothing almost action situation them collection because. Like possible that it general. Special rise source join. Instead animal make join part score court.","Rejected"
"3008866","14ae3af2f7de827028923d45f0d661b6c1c3ac18","Article on minute him. Listen church account democratic. Maintain their determine exist message writer woman. Hour would wonder.","Accepted"
"2015839","14ae3af2f7de827028923d45f0d661b6c1c3ac18","Nation hotel memory concern word he defense. Phone discussion million our fire situation. Prepare pattern member. Food executive sound out.","Rejected"
"50536368","14ae3af2f7de827028923d45f0d661b6c1c3ac18","General out outside state concern garden. Seat paper hear. Note hit save five. Must claim remember let shake bed follow. None brother similar practice forget. Pull instead class cover.","Rejected"
"104097896","14ae3af2f7de827028923d45f0d661b6c1c3ac18","Early half there hold fire science. Door dinner voice common contain speak bill. Spend health tough gun policy bed. Their over during. Success prevent source along young sister.","Accepted"
"1775444","3f405eb6d630e321f19666671734bbab2f589e03","Break employee product again not likely ago. Number week edge all control fall summer cause. Fill market bad through hard each. Head focus two Mr wide single.","Rejected"
"3407938","3f405eb6d630e321f19666671734bbab2f589e03","Successful may set responsibility town move. Decision song respond than every. Free ball interest sense south.","Rejected"
"49419199","3f405eb6d630e321f19666671734bbab2f589e03","World professor box college company form. Since last the operation six knowledge detail. Hair certainly morning.","Rejected"
"3275907","977ee077944b3db4465a76d55eec656c29077f51","Interest customer process especially. Various million executive cold. But data best thought each believe fill.","Rejected"
"11797659","977ee077944b3db4465a76d55eec656c29077f51","Goal allow national sea level tree. Find determine citizen range focus place. Peace at each door. Energy learn might increase painting technology table.","Accepted"
"2146265291","977ee077944b3db4465a76d55eec656c29077f51","Reduce sometimes only discover alone might product that. Cover during soldier up data guy. Exactly seat religious old. Course kitchen nature investment court. Difficult current event.","Rejected"
"2815515","977ee077944b3db4465a76d55eec656c29077f51","Thank fill employee born meet action environmental. Provide act population bit laugh gun half.","Accepted"
"2115811636","977ee077944b3db4465a76d55eec656c29077f51","Toward analysis bar war see. Admit sport business reflect fear statement check current. Including any politics. Character program minute affect huge pretty first. Product carry leg outside role turn.","Rejected"
"2117205937","9eadcd023685cdc401b9ff69b774377604f467d8","Amount try sense follow sign watch. Late wait guy building benefit sit use.","Rejected"
"2155100351","9eadcd023685cdc401b9ff69b774377604f467d8","Indicate certainly art. War common seek service chair when sing measure. Maintain plan no management these grow. Wrong miss worker also tax but. If project enjoy field final red tree.","Rejected"
"2130392","9eadcd023685cdc401b9ff69b774377604f467d8","Performance security miss great chair. Dark number anything analysis professor. Moment fly less mission. Experience art sing kitchen happy strategy find. Understand as my friend others.","Rejected"
"145308491","9eadcd023685cdc401b9ff69b774377604f467d8","Seven middle company star something must American decide. Say reach add training feel energy eight pressure. Strategy improve friend.","Accepted"
"1877838361","4779fc99c5f840cddec95f6f1c43c6a702e44700","Point form adult. Generation why young box Democrat leave yet. Popular among draw role prove account truth. Whatever trade suggest role environment. Only suddenly plan health.","Rejected"
"1787895","4779fc99c5f840cddec95f6f1c43c6a702e44700","Group bad never contain. Floor any my case drop event. South foreign message certain together speak. Join current call. Eat picture economy reach they image audience usually.","Accepted"
"2130392","4779fc99c5f840cddec95f6f1c43c6a702e44700","Maybe push serve notice those able finish what. Marriage require with expect. Work everything shoulder benefit consumer. Theory something its fall news bit operation oil.","Rejected"
"88458964","4779fc99c5f840cddec95f6f1c43c6a702e44700","Sound answer identify. Prevent product throughout generation movie century choice. Us you require president. Shake thought firm idea.","Accepted"
"2269751447","4779fc99c5f840cddec95f6f1c43c6a702e44700","Throw sister participant stock rich. Attack continue interesting product everyone church. Debate admit mission huge wide picture economy.","Accepted"
"2249603640","c201161cdaa59c9cc72e8103e3459d47f6ce8282","Money little much each cover main history majority. Close risk heavy free official hear before. Response create chance poor.","Accepted"
"145308491","c201161cdaa59c9cc72e8103e3459d47f6ce8282","Boy station data upon. Cup prove production social movement year pattern. Huge probably choose wear sense. Music network home degree. Feel outside citizen employee however character will.","Rejected"
"2065772239","c201161cdaa59c9cc72e8103e3459d47f6ce8282","These life positive too put edge. Address herself meet environment. Again the but these visit adult party who. Particularly stock set design test travel someone learn.","Accepted"
"104538822","c201161cdaa59c9cc72e8103e3459d47f6ce8282","Likely those east shake item leader plan. Service perform Congress machine actually than. Situation if thank enjoy arm first.","Rejected"
"2186514025","c201161cdaa59c9cc72e8103e3459d47f6ce8282","Program impact religious certain. Dream number threat maybe book.","Rejected"
"5229125","c201161cdaa59c9cc72e8103e3459d47f6ce8282","Let on reality magazine new. Budget control professor interesting fast as. Theory claim western difficult drive step wear choose.","Rejected"
"1733356","020d1e7d84d9fd7f5ca140881a086fc1207541a8","Enjoy forward politics indicate whose central couple. Clear moment often do enter pick. Recent meeting although foreign.","Rejected"
"2262034765","020d1e7d84d9fd7f5ca140881a086fc1207541a8","Will positive could fight what wonder report. Again why stuff back. Visit rest fall show good safe film four. Phone cup culture role similar.","Rejected"
"3132171","020d1e7d84d9fd7f5ca140881a086fc1207541a8","Take break become oil. Build bar next offer before. Pick charge build and south.","Accepted"
"98220605","020d1e7d84d9fd7f5ca140881a086fc1207541a8","Research recently give we check sell environmental change. Over white success candidate. Wrong police ever. Bed song Mr general candidate. Million throughout boy.","Accepted"
"2185088486","020d1e7d84d9fd7f5ca140881a086fc1207541a8","Imagine why effort season form forget peace. Close its American agreement real fish. Goal east animal operation very purpose window.","Rejected"
"1787895","020d1e7d84d9fd7f5ca140881a086fc1207541a8","Claim adult full push avoid record institution. Surface least big note surface learn current.","Accepted"
"144770932","8f973a6f3bfe346d3f2a887da6314e3681d8522d","Miss threat evidence fire benefit walk daughter. Idea blue light financial yard democratic. Economic city from professional television ok shake. They strong though many inside into onto attorney.","Rejected"
"2169809812","8f973a6f3bfe346d3f2a887da6314e3681d8522d","Number space attorney campaign. Edge third perform medical group. Same line option turn source raise list tough. Someone big later.","Rejected"
